Year,Month,Month_Name,Hour,birth year,gender,usertype,total_rides,avg_trip_duration,age
2018,2,February,11,1981,Female,Subscriber,5,438.4,38
2018,2,February,11,1982,Male,Subscriber,10,793.7,37
2018,2,February,11,1982,Female,Subscriber,4,374.5,37
2018,2,February,11,1983,Male,Subscriber,20,448.05,36
2018,2,February,11,1983,Female,Customer,2,938.0,36
2018,2,February,11,1983,Female,Subscriber,3,478.6666666666667,36
2018,2,February,11,1984,Male,Subscriber,10,315.4,35
2018,2,February,11,1984,Female,Subscriber,5,224.6,35
2018,2,February,11,1985,Male,Subscriber,8,350.875,34
2018,2,February,11,1985,Female,Subscriber,2,521.0,34
2018,2,February,11,1986,Male,Subscriber,31,299.4516129032258,33
2018,2,February,11,1986,Female,Subscriber,13,359.15384615384613,33
2018,2,February,11,1987,Male,Subscriber,14,259.0,32
2018,2,February,11,1987,Female,Subscriber,7,409.2857142857143,32
2018,2,February,11,1988,Male,Customer,1,1083.0,31
2018,2,February,11,1988,Male,Subscriber,24,552.4166666666666,31
2018,2,February,11,1988,Female,Subscriber,4,501.25,31
2018,2,February,11,1989,Male,Customer,1,1901.0,30
2018,2,February,11,1989,Male,Subscriber,8,354.75,30
2018,2,February,11,1989,Female,Customer,1,1842.0,30
2018,2,February,11,1989,Female,Subscriber,3,479.3333333333333,30
2018,2,February,11,1990,Male,Subscriber,11,319.90909090909093,29
2018,2,February,11,1990,Female,Subscriber,2,1089.0,29
2018,2,February,11,1991,Male,Subscriber,8,327.5,28
2018,2,February,11,1991,Female,Subscriber,7,509.42857142857144,28
2018,2,February,11,1992,Male,Subscriber,10,375.3,27
2018,2,February,11,1992,Female,Subscriber,2,316.0,27
2018,2,February,11,1993,Male,Subscriber,3,245.66666666666666,26
2018,2,February,11,1993,Female,Subscriber,1,540.0,26
2018,2,February,11,1994,Male,Subscriber,3,898.6666666666666,25
2018,2,February,11,1994,Female,Subscriber,1,158.0,25
2018,2,February,11,1995,Male,Subscriber,5,391.4,24
2018,2,February,11,1995,Female,Subscriber,8,790.75,24
2018,2,February,11,1996,Male,Subscriber,4,221.75,23
2018,2,February,12,1887,Unknown,Subscriber,2,409.0,132
2018,2,February,12,1947,Male,Subscriber,1,497.0,72
2018,2,February,12,1950,Male,Subscriber,3,701.0,69
2018,2,February,12,1951,Female,Subscriber,1,1240.0,68
2018,2,February,12,1952,Male,Subscriber,6,378.8333333333333,67
2018,2,February,12,1952,Female,Subscriber,8,194.875,67
2018,2,February,12,1953,Male,Subscriber,4,2802.0,66
2018,2,February,12,1953,Female,Subscriber,3,238.33333333333334,66
2018,2,February,12,1954,Male,Subscriber,1,646.0,65
2018,2,February,12,1955,Male,Subscriber,1,197.0,64
2018,2,February,12,1956,Male,Subscriber,10,447.8,63
2018,2,February,12,1956,Female,Subscriber,2,400.5,63
2018,2,February,12,1957,Male,Subscriber,8,254.75,62
2018,2,February,12,1958,Male,Subscriber,3,792.3333333333334,61
2018,2,February,12,1958,Female,Subscriber,1,238.0,61
2018,2,February,12,1959,Male,Subscriber,4,841.0,60
2018,2,February,12,1960,Male,Subscriber,5,360.4,59
2018,2,February,12,1961,Female,Subscriber,3,803.0,58
2018,2,February,12,1962,Male,Subscriber,9,418.55555555555554,57
2018,2,February,12,1963,Male,Subscriber,12,497.5,56
2018,2,February,12,1963,Female,Subscriber,1,654.0,56
2018,2,February,12,1964,Male,Subscriber,7,554.2857142857143,55
2018,2,February,12,1965,Male,Subscriber,4,439.5,54
2018,2,February,12,1966,Male,Subscriber,22,1301.0,53
2018,2,February,12,1967,Female,Subscriber,1,557.0,52
2018,2,February,12,1968,Male,Subscriber,1,734.0,51
2018,2,February,12,1968,Female,Subscriber,2,426.0,51
2018,2,February,12,1969,Unknown,Customer,11,915.1818181818181,50
2018,2,February,12,1969,Unknown,Subscriber,23,269.2173913043478,50
2018,2,February,12,1969,Male,Subscriber,2,887.5,50
2018,2,February,12,1969,Female,Subscriber,1,408.0,50
2018,2,February,12,1970,Male,Subscriber,21,202.57142857142858,49
2018,2,February,12,1970,Female,Subscriber,2,295.5,49
2018,2,February,12,1971,Male,Customer,1,4083.0,48
2018,2,February,12,1971,Male,Subscriber,10,487.8,48
2018,2,February,12,1971,Female,Subscriber,3,583.0,48
2018,2,February,12,1972,Male,Subscriber,6,563.8333333333334,47
2018,2,February,12,1973,Male,Subscriber,5,279.4,46
2018,2,February,12,1974,Male,Subscriber,3,277.6666666666667,45
2018,2,February,12,1974,Female,Customer,1,210.0,45
2018,2,February,12,1975,Male,Subscriber,13,401.2307692307692,44
2018,2,February,12,1975,Female,Subscriber,8,284.875,44
2018,2,February,12,1976,Male,Subscriber,8,471.5,43
2018,2,February,12,1976,Female,Subscriber,10,353.0,43
2018,2,February,12,1977,Male,Subscriber,12,532.0833333333334,42
2018,2,February,12,1977,Female,Subscriber,3,660.6666666666666,42
2018,2,February,12,1978,Unknown,Subscriber,3,451.6666666666667,41
2018,2,February,12,1978,Male,Subscriber,17,536.0588235294117,41
2018,2,February,12,1978,Female,Subscriber,2,238.0,41
2018,2,February,12,1979,Male,Subscriber,18,543.9444444444445,40
2018,2,February,12,1980,Male,Subscriber,15,697.2,39
2018,2,February,12,1980,Female,Subscriber,10,145.8,39
2018,2,February,12,1981,Unknown,Subscriber,4,315.0,38
2018,2,February,12,1981,Male,Subscriber,25,550.08,38
2018,2,February,12,1981,Female,Subscriber,7,217.42857142857142,38
2018,2,February,12,1982,Male,Subscriber,13,634.2307692307693,37
2018,2,February,12,1982,Female,Subscriber,5,386.4,37
2018,2,February,12,1983,Male,Subscriber,17,352.8235294117647,36
2018,2,February,12,1983,Female,Subscriber,2,352.0,36
2018,2,February,12,1984,Male,Subscriber,18,481.05555555555554,35
2018,2,February,12,1984,Female,Subscriber,3,437.3333333333333,35
2018,2,February,12,1985,Male,Subscriber,15,571.3333333333334,34
2018,2,February,12,1985,Female,Subscriber,4,189.75,34
2018,2,February,12,1986,Male,Subscriber,24,276.0833333333333,33
2018,2,February,12,1986,Female,Subscriber,2,691.0,33
2018,2,February,12,1987,Male,Subscriber,17,364.6470588235294,32
2018,2,February,12,1987,Female,Subscriber,17,325.6470588235294,32
2018,2,February,12,1988,Male,Subscriber,35,467.51428571428573,31
2018,2,February,12,1988,Female,Subscriber,4,213.75,31
2018,2,February,12,1989,Male,Subscriber,26,310.65384615384613,30
2018,2,February,12,1989,Female,Customer,1,374.0,30
2018,2,February,12,1989,Female,Subscriber,6,233.0,30
2018,2,February,12,1990,Male,Subscriber,15,390.2,29
2018,2,February,12,1990,Female,Subscriber,4,593.5,29
2018,2,February,12,1991,Male,Subscriber,13,769.4615384615385,28
2018,2,February,12,1991,Female,Subscriber,7,491.85714285714283,28
2018,2,February,12,1992,Male,Subscriber,6,368.8333333333333,27
2018,2,February,12,1992,Female,Subscriber,1,135.0,27
2018,2,February,12,1993,Male,Subscriber,10,248.9,26
2018,2,February,12,1994,Male,Subscriber,8,637.75,25
2018,2,February,12,1994,Female,Subscriber,2,321.5,25
2018,2,February,12,1995,Male,Subscriber,2,667.5,24
2018,2,February,12,1995,Female,Subscriber,2,571.5,24
2018,2,February,12,1997,Male,Customer,2,297.5,22
2018,2,February,13,1947,Male,Subscriber,1,488.0,72
2018,2,February,13,1948,Female,Customer,1,1100.0,71
2018,2,February,13,1949,Male,Subscriber,1,395.0,70
2018,2,February,13,1950,Male,Subscriber,2,675.0,69
2018,2,February,13,1952,Male,Subscriber,3,230.66666666666666,67
2018,2,February,13,1952,Female,Subscriber,1,151.0,67
2018,2,February,13,1953,Male,Subscriber,2,2299.5,66
2018,2,February,13,1953,Female,Subscriber,1,205.0,66
2018,2,February,13,1954,Male,Subscriber,2,351.0,65
2018,2,February,13,1954,Female,Subscriber,1,715.0,65
2018,2,February,13,1956,Male,Subscriber,10,448.2,63
2018,2,February,13,1956,Female,Subscriber,2,361.5,63
2018,2,February,13,1957,Male,Subscriber,4,325.5,62
2018,2,February,13,1957,Female,Subscriber,2,280.5,62
2018,2,February,13,1958,Male,Subscriber,1,252.0,61
2018,2,February,13,1959,Male,Subscriber,3,1470.0,60
2018,2,February,13,1959,Female,Subscriber,3,476.6666666666667,60
2018,2,February,13,1960,Male,Subscriber,8,468.125,59
2018,2,February,13,1961,Male,Subscriber,2,547.5,58
2018,2,February,13,1961,Female,Subscriber,1,470.0,58
2018,2,February,13,1962,Male,Subscriber,8,852.125,57
2018,2,February,13,1962,Female,Subscriber,5,205.4,57
2018,2,February,13,1963,Male,Subscriber,13,281.53846153846155,56
2018,2,February,13,1964,Male,Subscriber,2,309.0,55
2018,2,February,13,1965,Male,Subscriber,7,349.14285714285717,54
2018,2,February,13,1965,Female,Subscriber,2,283.5,54
2018,2,February,13,1966,Male,Subscriber,13,1160.4615384615386,53
2018,2,February,13,1967,Male,Subscriber,3,466.6666666666667,52
2018,2,February,13,1968,Male,Subscriber,5,427.6,51
2018,2,February,13,1968,Female,Subscriber,5,340.8,51
2018,2,February,13,1969,Unknown,Customer,22,1700.3181818181818,50
2018,2,February,13,1969,Unknown,Subscriber,8,351.375,50
2018,2,February,13,1969,Male,Subscriber,6,1040.8333333333333,50
2018,2,February,13,1970,Male,Subscriber,17,259.1764705882353,49
2018,2,February,13,1970,Female,Subscriber,2,458.5,49
2018,2,February,13,1971,Male,Subscriber,6,336.5,48
2018,2,February,13,1972,Male,Subscriber,8,472.375,47
2018,2,February,13,1973,Male,Subscriber,9,369.6666666666667,46
2018,2,February,13,1973,Female,Subscriber,2,1134.0,46
2018,2,February,13,1974,Male,Subscriber,2,191.5,45
2018,2,February,13,1975,Unknown,Subscriber,1,409.0,44
2018,2,February,13,1975,Male,Subscriber,5,517.0,44
2018,2,February,13,1975,Female,Subscriber,4,245.0,44
2018,2,February,13,1976,Unknown,Subscriber,1,176.0,43
2018,2,February,13,1976,Male,Customer,1,2710.0,43
2018,2,February,13,1976,Male,Subscriber,14,619.7142857142857,43
2018,2,February,13,1976,Female,Subscriber,1,312.0,43
2018,2,February,13,1977,Male,Subscriber,22,508.22727272727275,42
2018,2,February,13,1977,Female,Subscriber,1,263.0,42
2018,2,February,13,1978,Unknown,Subscriber,1,741.0,41
2018,2,February,13,1978,Male,Subscriber,6,266.6666666666667,41
2018,2,February,13,1978,Female,Subscriber,3,232.66666666666666,41
2018,2,February,13,1979,Male,Subscriber,17,438.52941176470586,40
2018,2,February,13,1979,Female,Subscriber,1,354.0,40
2018,2,February,13,1980,Male,Subscriber,10,595.8,39
2018,2,February,13,1980,Female,Subscriber,19,196.0,39
2018,2,February,13,1981,Unknown,Subscriber,5,192.6,38
2018,2,February,13,1981,Male,Subscriber,16,471.25,38
2018,2,February,13,1981,Female,Subscriber,2,313.5,38
2018,2,February,13,1982,Male,Subscriber,20,1042.5,37
2018,2,February,13,1982,Female,Subscriber,4,300.0,37
2018,2,February,13,1983,Male,Subscriber,12,278.8333333333333,36
2018,2,February,13,1983,Female,Subscriber,3,420.3333333333333,36
2018,2,February,13,1984,Unknown,Subscriber,1,185.0,35
2018,2,February,13,1984,Male,Subscriber,17,500.11764705882354,35
2018,2,February,13,1984,Female,Subscriber,1,103.0,35
2018,2,February,13,1985,Male,Subscriber,7,452.14285714285717,34
2018,2,February,13,1985,Female,Subscriber,5,1892.0,34
2018,2,February,13,1986,Male,Subscriber,31,332.3225806451613,33
2018,2,February,13,1986,Female,Subscriber,5,396.0,33
2018,2,February,13,1987,Male,Subscriber,20,379.7,32
2018,2,February,13,1987,Female,Subscriber,6,340.8333333333333,32
2018,2,February,13,1988,Unknown,Subscriber,1,2211.0,31
2018,2,February,13,1988,Male,Subscriber,26,358.38461538461536,31
2018,2,February,13,1988,Female,Subscriber,6,785.8333333333334,31
2018,2,February,13,1989,Male,Subscriber,25,283.72,30
2018,2,February,13,1989,Female,Customer,2,210.0,30
2018,2,February,13,1989,Female,Subscriber,6,353.1666666666667,30
2018,2,February,13,1990,Male,Subscriber,11,477.1818181818182,29
2018,2,February,13,1990,Female,Subscriber,2,320.0,29
2018,2,February,13,1991,Male,Subscriber,9,417.55555555555554,28
2018,2,February,13,1991,Female,Subscriber,4,308.0,28
2018,2,February,13,1992,Male,Subscriber,8,531.625,27
2018,2,February,13,1992,Female,Subscriber,2,486.0,27
2018,2,February,13,1993,Male,Subscriber,5,164.8,26
2018,2,February,13,1993,Female,Subscriber,3,513.0,26
2018,2,February,13,1994,Male,Subscriber,6,526.8333333333334,25
2018,2,February,13,1994,Female,Subscriber,1,154.0,25
2018,2,February,13,1995,Male,Subscriber,1,303.0,24
2018,2,February,13,1995,Female,Subscriber,3,281.0,24
2018,2,February,13,1997,Male,Customer,3,286.3333333333333,22
2018,2,February,13,1997,Female,Subscriber,1,1362.0,22
2018,2,February,14,1931,Female,Subscriber,1,210.0,88
2018,2,February,14,1949,Male,Subscriber,2,259.5,70
2018,2,February,14,1950,Male,Subscriber,11,690.0,69
2018,2,February,14,1952,Male,Subscriber,8,331.0,67
2018,2,February,14,1953,Male,Subscriber,3,473.6666666666667,66
2018,2,February,14,1953,Female,Subscriber,4,415.25,66
2018,2,February,14,1954,Male,Subscriber,1,528.0,65
2018,2,February,14,1955,Male,Subscriber,1,317.0,64
2018,2,February,14,1956,Male,Subscriber,7,370.57142857142856,63
2018,2,February,14,1956,Female,Subscriber,3,1006.0,63
2018,2,February,14,1957,Male,Subscriber,5,339.0,62
2018,2,February,14,1958,Male,Subscriber,5,504.2,61
2018,2,February,14,1959,Male,Subscriber,4,1478.5,60
2018,2,February,14,1959,Female,Subscriber,5,552.8,60
2018,2,February,14,1960,Male,Subscriber,9,507.6666666666667,59
2018,2,February,14,1960,Female,Subscriber,1,900.0,59
2018,2,February,14,1961,Male,Subscriber,4,405.0,58
2018,2,February,14,1961,Female,Subscriber,5,358.2,58
2018,2,February,14,1962,Male,Subscriber,7,1074.4285714285713,57
2018,2,February,14,1962,Female,Subscriber,3,183.0,57
2018,2,February,14,1963,Male,Subscriber,12,501.5833333333333,56
2018,2,February,14,1963,Female,Subscriber,2,1785.0,56
2018,2,February,14,1964,Male,Subscriber,5,378.6,55
2018,2,February,14,1964,Female,Subscriber,6,295.0,55
2018,2,February,14,1965,Male,Subscriber,7,993.5714285714286,54
2018,2,February,14,1966,Male,Subscriber,8,277.875,53
2018,2,February,14,1967,Male,Subscriber,3,1169.6666666666667,52
2018,2,February,14,1968,Male,Subscriber,4,311.5,51
2018,2,February,14,1968,Female,Subscriber,3,660.0,51
2018,2,February,14,1969,Unknown,Customer,9,1087.6666666666667,50
2018,2,February,14,1969,Unknown,Subscriber,11,410.09090909090907,50
2018,2,February,14,1969,Male,Subscriber,6,1003.3333333333334,50
2018,2,February,14,1969,Female,Subscriber,1,280.0,50
2018,2,February,14,1970,Male,Subscriber,10,212.9,49
2018,2,February,14,1970,Female,Subscriber,4,655.5,49
2018,2,February,14,1971,Male,Subscriber,8,858.125,48
2018,2,February,14,1971,Female,Subscriber,1,182.0,48
2018,2,February,14,1972,Male,Subscriber,5,324.2,47
2018,2,February,14,1972,Female,Subscriber,1,531.0,47
2018,2,February,14,1973,Male,Subscriber,8,352.875,46
2018,2,February,14,1974,Male,Subscriber,1,159.0,45
2018,2,February,14,1975,Male,Subscriber,10,1808.5,44
2018,2,February,14,1975,Female,Subscriber,2,441.0,44
2018,2,February,14,1976,Unknown,Subscriber,1,141.0,43
2018,2,February,14,1976,Male,Customer,1,2665.0,43
2018,2,February,14,1976,Male,Subscriber,13,386.9230769230769,43
2018,2,February,14,1976,Female,Subscriber,1,209.0,43
2018,2,February,14,1977,Male,Subscriber,14,682.7857142857143,42
2018,2,February,14,1977,Female,Subscriber,4,721.0,42
2018,2,February,14,1978,Male,Subscriber,9,276.6666666666667,41
2018,2,February,14,1978,Female,Subscriber,3,275.6666666666667,41
2018,2,February,14,1979,Male,Subscriber,6,688.0,40
2018,2,February,14,1979,Female,Subscriber,3,286.3333333333333,40
2018,2,February,14,1980,Male,Subscriber,17,313.4117647058824,39
2018,2,February,14,1980,Female,Subscriber,15,335.06666666666666,39
2018,2,February,14,1981,Unknown,Subscriber,6,202.16666666666666,38
2018,2,February,14,1981,Male,Subscriber,12,387.8333333333333,38
2018,2,February,14,1981,Female,Subscriber,5,461.0,38
2018,2,February,14,1982,Male,Subscriber,27,393.1111111111111,37
2018,2,February,14,1982,Female,Subscriber,2,653.5,37
2018,2,February,14,1983,Male,Subscriber,16,573.4375,36
2018,2,February,14,1983,Female,Subscriber,3,240.0,36
2018,2,February,14,1984,Male,Subscriber,23,493.82608695652175,35
2018,2,February,14,1984,Female,Subscriber,4,332.0,35
2018,2,February,14,1985,Male,Subscriber,10,229.8,34
2018,2,February,14,1985,Female,Subscriber,2,926.0,34
2018,2,February,14,1986,Male,Subscriber,24,427.75,33
2018,2,February,14,1986,Female,Customer,1,1936.0,33
2018,2,February,14,1986,Female,Subscriber,5,1216.0,33
2018,2,February,14,1987,Male,Subscriber,8,316.25,32
2018,2,February,14,1987,Female,Customer,1,1955.0,32
2018,2,February,14,1987,Female,Subscriber,12,422.3333333333333,32
2018,2,February,14,1988,Male,Subscriber,28,473.10714285714283,31
2018,2,February,14,1988,Female,Subscriber,3,312.6666666666667,31
2018,2,February,14,1989,Male,Subscriber,24,228.66666666666666,30
2018,2,February,14,1989,Female,Customer,1,295.0,30
2018,2,February,14,1989,Female,Subscriber,3,241.0,30
2018,2,February,14,1990,Male,Subscriber,19,342.4736842105263,29
2018,2,February,14,1990,Female,Subscriber,1,728.0,29
2018,2,February,14,1991,Male,Subscriber,24,693.5416666666666,28
2018,2,February,14,1991,Female,Subscriber,4,952.75,28
2018,2,February,14,1992,Male,Subscriber,7,420.57142857142856,27
2018,2,February,14,1992,Female,Subscriber,1,172.0,27
2018,2,February,14,1993,Male,Subscriber,3,305.6666666666667,26
2018,2,February,14,1993,Female,Subscriber,6,411.1666666666667,26
2018,2,February,14,1994,Male,Subscriber,18,348.72222222222223,25
2018,2,February,14,1995,Male,Subscriber,2,933.0,24
2018,2,February,14,1995,Female,Subscriber,2,192.0,24
2018,2,February,14,1996,Female,Subscriber,1,456.0,23
2018,2,February,14,1997,Male,Customer,1,139.0,22
2018,2,February,14,1998,Male,Subscriber,1,1469.0,21
2018,2,February,15,1887,Unknown,Subscriber,1,344.0,132
2018,2,February,15,1949,Male,Subscriber,1,194.0,70
2018,2,February,15,1950,Male,Subscriber,9,776.6666666666666,69
2018,2,February,15,1951,Male,Subscriber,1,103.0,68
2018,2,February,15,1952,Male,Subscriber,4,424.75,67
2018,2,February,15,1953,Female,Subscriber,6,671.0,66
2018,2,February,15,1956,Male,Subscriber,18,383.72222222222223,63
2018,2,February,15,1956,Female,Subscriber,2,357.0,63
2018,2,February,15,1957,Male,Subscriber,7,343.14285714285717,62
2018,2,February,15,1957,Female,Subscriber,1,581.0,62
2018,2,February,15,1958,Male,Subscriber,3,269.3333333333333,61
2018,2,February,15,1959,Female,Subscriber,1,321.0,60
2018,2,February,15,1960,Male,Subscriber,9,634.4444444444445,59
2018,2,February,15,1960,Female,Subscriber,4,918.25,59
2018,2,February,15,1961,Male,Subscriber,1,1191.0,58
2018,2,February,15,1962,Male,Subscriber,11,863.6363636363636,57
2018,2,February,15,1962,Female,Subscriber,3,192.66666666666666,57
2018,2,February,15,1963,Male,Subscriber,3,1801.3333333333333,56
2018,2,February,15,1964,Male,Subscriber,6,464.6666666666667,55
2018,2,February,15,1964,Female,Subscriber,8,339.5,55
2018,2,February,15,1965,Male,Subscriber,1,765.0,54
2018,2,February,15,1966,Male,Subscriber,4,878.0,53
2018,2,February,15,1966,Female,Subscriber,1,364.0,53
2018,2,February,15,1967,Male,Subscriber,9,796.2222222222222,52
2018,2,February,15,1968,Male,Subscriber,7,320.0,51
2018,2,February,15,1968,Female,Subscriber,3,784.3333333333334,51
2018,2,February,15,1969,Unknown,Customer,7,1805.2857142857142,50
2018,2,February,15,1969,Unknown,Subscriber,9,692.1111111111111,50
2018,2,February,15,1969,Male,Subscriber,5,400.2,50
2018,2,February,15,1969,Female,Subscriber,1,709.0,50
2018,2,February,15,1970,Male,Subscriber,3,263.6666666666667,49
2018,2,February,15,1970,Female,Subscriber,3,499.3333333333333,49
2018,2,February,15,1971,Male,Subscriber,9,341.8888888888889,48
2018,2,February,15,1971,Female,Subscriber,12,1155.6666666666667,48
2018,2,February,15,1972,Male,Subscriber,9,506.1111111111111,47
2018,2,February,15,1972,Female,Subscriber,1,391.0,47
2018,2,February,15,1973,Male,Subscriber,11,655.8181818181819,46
2018,2,February,15,1973,Female,Subscriber,3,526.6666666666666,46
2018,2,February,15,1974,Male,Subscriber,3,532.3333333333334,45
2018,2,February,15,1975,Male,Subscriber,6,810.0,44
2018,2,February,15,1975,Female,Subscriber,1,1622.0,44
2018,2,February,15,1976,Male,Subscriber,20,663.5,43
2018,2,February,15,1976,Female,Subscriber,5,408.2,43
2018,2,February,15,1977,Male,Subscriber,10,434.1,42
2018,2,February,15,1977,Female,Subscriber,4,205.0,42
2018,2,February,15,1978,Male,Subscriber,24,511.375,41
2018,2,February,15,1978,Female,Subscriber,4,178.25,41
2018,2,February,15,1979,Male,Subscriber,4,244.0,40
2018,2,February,15,1979,Female,Subscriber,3,1375.6666666666667,40
2018,2,February,15,1980,Male,Subscriber,15,367.53333333333336,39
2018,2,February,15,1980,Female,Subscriber,4,278.25,39
2018,2,February,15,1981,Unknown,Subscriber,3,252.33333333333334,38
2018,2,February,15,1981,Male,Subscriber,16,404.25,38
2018,2,February,15,1981,Female,Subscriber,6,563.6666666666666,38
2018,2,February,15,1982,Male,Subscriber,27,514.2962962962963,37
2018,2,February,15,1982,Female,Subscriber,7,811.2857142857143,37
2018,2,February,15,1983,Male,Subscriber,14,506.35714285714283,36
2018,2,February,15,1983,Female,Subscriber,7,391.14285714285717,36
2018,2,February,15,1984,Male,Subscriber,15,340.73333333333335,35
2018,2,February,15,1984,Female,Subscriber,5,442.8,35
2018,2,February,15,1985,Male,Subscriber,25,453.6,34
2018,2,February,15,1985,Female,Subscriber,4,392.75,34
2018,2,February,15,1986,Male,Subscriber,23,382.6521739130435,33
2018,2,February,15,1986,Female,Subscriber,6,686.3333333333334,33
2018,2,February,15,1987,Male,Subscriber,9,1014.5555555555555,32
2018,2,February,15,1987,Female,Customer,3,830.0,32
2018,2,February,15,1987,Female,Subscriber,9,398.1111111111111,32
2018,2,February,15,1988,Male,Subscriber,17,440.0,31
2018,2,February,15,1988,Female,Subscriber,3,548.0,31
2018,2,February,15,1989,Male,Subscriber,11,457.3636363636364,30
2018,2,February,15,1989,Female,Customer,1,372.0,30
2018,2,February,15,1989,Female,Subscriber,14,264.35714285714283,30
2018,2,February,15,1990,Male,Subscriber,27,492.0,29
2018,2,February,15,1990,Female,Subscriber,1,1145.0,29
2018,2,February,15,1991,Male,Subscriber,8,559.0,28
2018,2,February,15,1991,Female,Subscriber,3,513.6666666666666,28
2018,2,February,15,1992,Male,Subscriber,9,241.44444444444446,27
2018,2,February,15,1992,Female,Customer,1,317.0,27
2018,2,February,15,1993,Male,Subscriber,10,575.7,26
2018,2,February,15,1993,Female,Subscriber,2,473.0,26
2018,2,February,15,1994,Male,Subscriber,6,394.3333333333333,25
2018,2,February,15,1994,Female,Subscriber,1,135.0,25
2018,2,February,15,1995,Male,Subscriber,1,705.0,24
2018,2,February,15,1995,Female,Subscriber,1,105.0,24
2018,2,February,15,1996,Male,Subscriber,1,951.0,23
2018,2,February,15,1996,Female,Subscriber,1,142.0,23
2018,2,February,15,1997,Male,Customer,2,196.5,22
2018,2,February,15,1997,Male,Subscriber,1,822.0,22
2018,2,February,15,1999,Male,Subscriber,1,511.0,20
2018,2,February,16,1941,Female,Subscriber,3,369.0,78
2018,2,February,16,1949,Male,Subscriber,2,216.5,70
2018,2,February,16,1950,Male,Subscriber,3,704.0,69
2018,2,February,16,1952,Male,Subscriber,5,262.8,67
2018,2,February,16,1953,Female,Subscriber,5,781.6,66
2018,2,February,16,1955,Male,Subscriber,1,508.0,64
2018,2,February,16,1956,Male,Subscriber,10,679.0,63
2018,2,February,16,1956,Female,Subscriber,2,577.5,63
2018,2,February,16,1957,Male,Subscriber,8,356.375,62
2018,2,February,16,1957,Female,Subscriber,1,488.0,62
2018,2,February,16,1958,Male,Subscriber,8,358.0,61
2018,2,February,16,1958,Female,Subscriber,4,344.0,61
2018,2,February,16,1959,Male,Subscriber,2,336.0,60
2018,2,February,16,1960,Male,Subscriber,13,475.7692307692308,59
2018,2,February,16,1961,Male,Subscriber,1,420.0,58
2018,2,February,16,1961,Female,Subscriber,2,262.5,58
2018,2,February,16,1962,Male,Subscriber,5,250.4,57
2018,2,February,16,1963,Male,Subscriber,9,793.8888888888889,56
2018,2,February,16,1964,Male,Subscriber,6,331.0,55
2018,2,February,16,1964,Female,Subscriber,2,465.5,55
2018,2,February,16,1965,Male,Subscriber,6,814.3333333333334,54
2018,2,February,16,1965,Female,Subscriber,1,316.0,54
2018,2,February,16,1966,Male,Subscriber,4,854.75,53
2018,2,February,16,1966,Female,Subscriber,2,785.0,53
2018,2,February,16,1967,Male,Subscriber,14,489.0,52
2018,2,February,16,1967,Female,Subscriber,3,381.0,52
2018,2,February,16,1968,Male,Subscriber,10,367.8,51
2018,2,February,16,1968,Female,Subscriber,2,397.0,51
2018,2,February,16,1969,Unknown,Customer,15,2601.4666666666667,50
2018,2,February,16,1969,Unknown,Subscriber,20,415.75,50
2018,2,February,16,1969,Male,Subscriber,6,419.1666666666667,50
2018,2,February,16,1969,Female,Subscriber,4,535.75,50
2018,2,February,16,1970,Male,Subscriber,26,201.3846153846154,49
2018,2,February,16,1970,Female,Subscriber,4,602.5,49
2018,2,February,16,1971,Male,Subscriber,13,470.61538461538464,48
2018,2,February,16,1971,Female,Subscriber,8,1334.0,48
2018,2,February,16,1972,Male,Subscriber,18,405.6111111111111,47
2018,2,February,16,1973,Male,Subscriber,8,308.25,46
2018,2,February,16,1973,Female,Subscriber,1,905.0,46
2018,2,February,16,1974,Male,Subscriber,8,256.875,45
2018,2,February,16,1975,Male,Subscriber,7,373.7142857142857,44
2018,2,February,16,1975,Female,Subscriber,2,229.0,44
2018,2,February,16,1976,Unknown,Subscriber,1,616.0,43
2018,2,February,16,1976,Male,Subscriber,15,546.4,43
2018,2,February,16,1976,Female,Subscriber,4,287.5,43
2018,2,February,16,1977,Male,Subscriber,15,529.4666666666667,42
2018,2,February,16,1977,Female,Subscriber,11,305.6363636363636,42
2018,2,February,16,1978,Male,Subscriber,12,385.25,41
2018,2,February,16,1978,Female,Subscriber,3,225.0,41
2018,2,February,16,1979,Male,Subscriber,20,1090.2,40
2018,2,February,16,1979,Female,Subscriber,2,544.5,40
2018,2,February,16,1980,Male,Subscriber,29,255.55172413793105,39
2018,2,February,16,1980,Female,Subscriber,4,562.75,39
2018,2,February,16,1981,Unknown,Subscriber,6,225.83333333333334,38
2018,2,February,16,1981,Male,Subscriber,24,338.0833333333333,38
2018,2,February,16,1981,Female,Subscriber,3,417.6666666666667,38
2018,2,February,16,1982,Male,Subscriber,41,508.6341463414634,37
2018,2,February,16,1982,Female,Subscriber,11,447.0,37
2018,2,February,16,1983,Male,Subscriber,39,400.3333333333333,36
2018,2,February,16,1983,Female,Subscriber,3,316.0,36
2018,2,February,16,1984,Unknown,Subscriber,1,232.0,35
2018,2,February,16,1984,Male,Subscriber,27,490.4074074074074,35
2018,2,February,16,1984,Female,Subscriber,4,757.0,35
2018,2,February,16,1985,Male,Subscriber,28,513.8214285714286,34
2018,2,February,16,1985,Female,Subscriber,3,662.3333333333334,34
2018,2,February,16,1986,Male,Subscriber,35,344.77142857142854,33
2018,2,February,16,1986,Female,Subscriber,14,550.2857142857143,33
